Vernier Format 2
Bandlücke-Si_Lampenleistung.cmbl 07.09.2016 14:40:14 ,
Latest
Time	Potential	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

143,5	-51,0521847227	0,561661	0,01221	-1284,59483765	-0,964506444901
144	-51,5743433497	0,540904	0,026862	-1294,00386999	-0,957493272417
144,5	-52,1617049987	0,568987	0,030525	-1304,45934967	-0,949818789148
145	-52,4230515377	0,512821	0,017094	-1309,06751138	-0,946475249926
145,5	-52,9446757137	0,500611	0,026862	-1318,18346199	-0,939929862364
146	-53,1408192307	0,487179	0,017094	-1321,58305853	-0,93751201788
146,5	-53,7281808797	0,500611	0,015873	-1331,67053111	-0,930410316256
147	-54,2498050557	0,46398	0,018315	-1340,51171938	-0,924273903828
147,5	-54,5763546167	0,510379	0,031746	-1345,99001758	-0,920512027442
148	-55,0333102217	0,461538	0,025641	-1353,58261161	-0,915348638029
148,5	-55,3593253317	0,470085	0,025641	-1358,94695323	-0,911735367638
149	-55,8162809367	0,487179	0,014652	-1366,39173312	-0,906767781133
149,5	-56,4036425857	0,406593	0,015873	-1375,83338527	-0,900545090173
150	-56,5992516517	0,459096	0,013431	-1378,94569366	-0,898512541644
150,5	-57,1866133007	0,45177	0,017094	-1388,19438995	-0,89252629817
151	-57,4474253887	0,442002	0,02442	-1392,25446681	-0,889923522987
151,5	-57,9695840157	0,492063	0,02442	-1400,29616222	-0,884812822767
152	-58,4917426427	0,448107	0,030525	-1408,22155847	-0,879833143121
152,5	-58,8177577527	0,454212	0,032967	-1413,11059426	-0,876789123957
153	-59,2747133577	0,448107	0,00732601	-1419,88621875	-0,87260513106
153,5	-59,8620750067	0,493284	0,013431	-1428,46276011	-0,867365978726
154	-60,1228870947	0,484737	0,032967	-1432,22301233	-0,865088739209
154,5	-60,6450457217	0,509158	0,025641	-1439,66196148	-0,860618696019
155	-60,9063922607	0,421245	0,00976801	-1443,3403819	-0,85842536905
155,5	-61,4280164367	0,490842	0,02442	-1450,59231935	-0,854133848271
156	-61,9501750637	0,489621	0,014652	-1457,73127211	-0,849950895415
156,5	-62,2767246247	0,5116	0,010989	-1462,13436211	-0,847391342481
157	-62,7331457787	0,494505	0,02442	-1468,2089844	-0,843885314124
157,5	-63,0596953397	0,474969	0,021978	-1472,49796082	-0,841427311252
158	-63,5818539667	0,498168	0,019536	-1479,25666494	-0,83758284101
158,5	-64,1692156157	0,461538	0,014652	-1486,71248775	-0,833382385774
159	-64,3648246817	0,465201	0,017094	-1489,16085855	-0,832012198605
159,5	-64,9521863307	0,460317	0,020757	-1496,40823917	-0,827982610339
160	-65,4086074847	0,481074	0,02442	-1501,9314209	-0,824937798594
160,5	-65,7351570457	0,454212	0,018315	-1505,82455025	-0,822805020542
161	-66,1921126507	0,460317	0,031746	-1511,19024132	-0,819883536911
161,5	-66,7794742997	0,407814	0,015873	-1517,94596486	-0,816234588504
162	-67,0402863877	0,42735	0,013431	-1520,89467474	-0,814652073268
162,5	-67,5624450147	0,489621	0,017094	-1526,70337166	-0,811552540594
163	-67,8232571027	0,462759	0,014652	-1529,55729287	-0,810038307017
163,5	-68,4106187517	0,482295	0,025641	-1535,86831513	-0,806709786115
164	-68,6062278177	0,448107	0,026862	-1537,93428037	-0,80562610237
164,5	-69,1935894667	0,461538	0,021978	-1544,03000108	-0,802445547776
